EDDY,male
EDELMIRA,female
EDEN,female
EDGAR,male
EDGARD,male
EDGARDO,male
EDIE,female
EDINA,female
EDISON,male
EDIT,female
EDITA,female
EDITE,female
EDITH,female
ÉDITH,female
EDMÉ,female
EDMOND,male
EDMONDA,female
EDMONDO,male
EDMUND,male
EDMUNDO,male
EDNA,female
EDOARDO,male
EDOM,male
ÉDOUARD,male
EDRA,female
EDRIC,male
EDRIS,female
EDSEL,male
EDUARD,male
EDUARDA,female
EDUARDO,male
EDURNE,female
EDVARD,male
EDVIGE,female
EDWARD,male
EDWARDO,male
EDWEENA,female
EDWENA,female
EDWIGE,female
EDWIN,male
EDWINA,female
EDWYN,male
EDWYNA,female
EDYTA,female
EDYTH,female
EDYTHA,female
EDYTHE,female
EERIKKI,male
EERO,male
EETU,male
EEVA,female
EFFIE,female
EFIGÊNIA,female
EFISIO,male
EFRAIM,male
EFRAIN,male
EFRAÍN,male
EFREN,male
EFSTATHIOS,male
EFUA,female
EGBERT,male
EGIDIO,male
EGIL,male
EGLANTINE,female
EGON,male
EHTEL,female
EHUD,male
ÉIBHEAR,male
ÉIBHIR,male
EIBHLÍN,female
EIDEARD,male
EIDEL,female
EILEEN,female
EILENE,female
EILERT,male
EILIDH,female
EILÍS,female
EILISH,female
EILUNED,female
EILWEN,female
ÉIMHÍN,male
EIMHIR,female
EINAR,male
EINION,male
EINRÍ,male
EIRA,female
EIRAN,male
EIREANN,female
EIREEN,female
EIRENE,female
EIRIAN,female
EIRIK,male
EIRLYS,female
EIRWEN,female
EITAN,male
EITHNE,female
EKATERINA,female
EKEWAKA,male
EKIN,female
EKKEHARDT,male
EKUA,female
EKWUEME,male
ELA,female
ELADIA,female
ELADIO,male
ELAIN,female
ELAINA,female
ELAINE,female
ELANA,female
ELANE,female
ELANOR,female
ELARIO,male
ELAYNE,female
ELBA,female
ELBERT,male
ELDA,female
ELDEN,male
ELDER,male
ELDON,male
ELDORA,female
ELDRED,male
ELDREDA,female
ELDRIDGE,male
ELEA,female
ELEANOR,female
ELEANORA,female
ELEANORE,female
ELEASE,female
ELEAZAR,male
ELECTRA,female
ELEFTHERIA,female
ELEFTHERIOS,male
ELEK,male
ELEN,female
ELENA,female
ELENE,female
ELENI,female
ELENOR,female
ELENORA,female
ELENORE,female
ELEONOORA,female
ELEONOR,female
ELEONORA,female
ELEONORE,female
ELÉONORE,female
ELERI,female
ELETTRA,female
ELEUTERIO,male
ELEUTHERIUS,male
ELFA,female
ELFLEDA,female
ELFREDA,female
ELFRIDA,female
ELFRIEDA,female
ELFRIEDE,female
ELI,male
ELIAN,male
ELIANA,female
ÉLIANE,female
ELIAS,male
ELICIA,female
ELIDA,female
ELIDI,female
ELIDIA,female
ELIEZER,male
ELIGIA,female
ELIGIO,male
ELIHU,male
ELIINA,female
ELIISA,female
ELIJAH,male
ELIKAPEKA,female
ELIN,female
ELINA,female
ELINOR,female
ELINORE,female
ELIOT,male
ELIOTT,male
ELIPHALET,male
ELIPHELET,male
ELISA,female
ELISABET,female
ELISABETA,female
ELISABETH,female
ELISABETTA,female
ELISAVET,female
ELISAVETA,female
ELISE,female
ÉLISE,female
ELISEO,male
ELISHEBA,female
ELISHEVA,female
ELISSA,female
ELISUD,male
ELITA,female
ELIUD,male
ELIYAHU,male
ELIZ,female
ELIZA,female
ELIZABET,female
ELIZABETA,female
ELIZABETH,female
ELIZAVETA,female
ELIZBETH,female
ELIZEBETH,female
ELKAN,male
ELKANAH,male
ELKE,female
ELLA,female
ELLAMAE,female
ELLAN,female
ELLAR,male
ELLE,female
ELLEN,female
ELLENA,female
ELLERY,male
ELLI,female
ELLIE,female
ELLIOT,male
ELLIOTT,male
ELLIS,male
ELLSWORTH,male
ELLY,female
ELLYN,female
ELMA,female
ELMAS,female
ELMER,male
ELMIRA,female
ELMO,male
ELNA,female
ELNATHAN,male
ELNORA,female
ELODIA,female
ÉLODIE,female
ELOF,male
ELOI,male
ELOIS,female
ELOISA,female
ELOISE,female
ÉLOISE,female
ELOUISE,female
ELOV,male
ELOY,male
ELPIDA,female
ELPIDIO,male
ELPIDIUS,male
ELPIS,female
ELRIC,male
ELROND,male
ELROY,male
ELSA,female
ELSABETH,female
ELSDON,male
ELSE,female
ELSIE,female
ELSPET,female
ELSPETH,female
ELSY,female
ELTON,male
ELUF,male
ELUNED,female
ELVA,female
ELVERA,female
ELVIA,female
ELVIE,female
ELVIN,male
ELVINA,female
ELVIRA,female
ELVIS,male
ELWANDA,female
ELWIN,male
ELWOOD,male
ELWYN,male
ELY,male
ELYSE,female
ELYSIA,female
ELZA,female
ELZBIETA,female
EM,female
EMA,female
EMANUEL,male
EMÁNUEL,male
EMANUELE,male
EMEL,female
EMELDA,female
EMELIA,female
EMELIE,female
EMELINA,female
EMELINE,female
EMELY,female
EMER,female
EMERALD,female
EMERIC,male
EMERITA,female
EMERSON,male
EMERY,male
EMI,female
EMIDIO,male
EMIKO,female
EMIL,male
EMILE,male
ÉMILE,male
EMILEE,female
EMILIA,female
EMILIAN,male
EMILIANA,female
EMILIANO,male
EMILIE,female
ÉMILIE,female
ÉMILIEN,male
EMILIO,male
EMILY,female
EMINE,female
EMLYN,male
EMMA,female
EMMALINE,female
EMMANOUIL,male
EMMANUEL,male
EMMANUELLE,female
EMMELINE,female
EMMERICH,male
EMMERSON,male
EMMET,male
EMMETT,male
EMMIE,female
EMMITT,male
EMMY,female
EMOGENE,female
EMORY,male
EMRYS,male
EMYR,male
ENA,female
ENCARNACION,female
ENDA,female
ENDRE,male
ENÉAS,male
ENEDINA,female
ENEIDA,female
ENFYS,male
ENGEL,male
ENGELBERT,male
ENGIN,male
ENID,female
ENIOLA,male
ENITAN,male
ENNIO,male
ENNIS,female
ENOCH,male
ENOK,male
ENOLA,female
ENOS,male
ENOSH,male
ENRIC,male
ENRICA,female
ENRICO,male
ENRIQUE,male
ENRIQUETA,female
ENU,male
ENYA,female
ENYO,female
ENZO,male
EOFORHILD,female
EOGHAN,male
EOIN,male
EOS,female
EOWYN,female
EPAPHRAS,male
EPAPHRODITOS,male
EPHRAIM,male
EPIFANIA,female
EPIFANIO,male
EPIKTETOS,male
EPIPHANY,female
EPONA,female
EPPIE,female
ERA,female
ERAN,male
ERASMO,male
ERASMUS,male
ERASTUS,male
ERATO,female
ERCOLE,male
ERCWLFF,male
ERDEM,male
ERDMANN,male
EREBUS,male
EREN,male
EREZ,male
ERHARD,male
ERIC,male
ERICA,female
ERICH,male
ERICK,male
ERICKA,female
ERIK,male
ERIKA,female
ERIN,female
ERINN,female
ERIS,female
ERISHKIGAL,female
ERKKI,male
ERLAND,male
ERLE,male
ERLEND,male
ERLENE,female
ERLINDA,female
ERLINE,female
ERMA,female
ERMANNO,male
ERMELINDA,female
ERMENEGILDE,male
ERMENEGILDO,male
ERMENTRAUD,female
ERMENTRAUDE,female
ERMETE,female
ERMINIA,female
ERMINTRUDE,female
ERMOLAI,male
ERMTRAUD,female
ERN,male
ERNA,female
ERNEST,male
ERNESTA,female
ERNESTINA,female
ERNESTINE,female
ERNESTO,male
ERNIE,male
ERNÕ,male
ERNST,male
EROS,male
ERROL,male
ERSKINE,male
ERVIN,male
ERVINS,male
ERWAN,male
ERWIN,male
ERYKAH,female
ERYN,female
ERZSÉBET,female
ERZSI,female
ESA,male
ESAIAS,male
ESAU,male
ESDRAS,male
ESELD,female
ESER,female
ESHE,female
ESI,female
ESIN,female
ESMAIL,male
ESMARALDA,female
ESMÉ,male
ESMÉE,female
ESMERALDA,female
ESMOND,male
ESMUND,male
ESPERANTA,female
ESPERANZA,female
ESPIRIDION,male
ESSA,female
ESSENCE,female
ESSIE,female
ESTA,female
ESTACHIO,male
ESTAVAN,male
ESTEBAN,male
ESTÉBAN,male
ESTEE,female
ESTEFANA,female
ESTEFANÍA,female
ESTELA,female
ESTELL,female
ESTELLA,female
ESTELLE,female
ESTER,female
ESTERI,female
ESTEVÃO,male
ESTEVE,male
ESTÈVE,male
ESTHER,female
ESTRELLA,female
ESYLLT,female
ESZTER,female
ESZTI,female
ÉTAÍN,female
ETEL,female
ETELKA,female
ETHA,female
ETHALYN,female
ETHAN,male
ETHEL,female
ETHELBERT,male
ETHELDREDA,female
ETHELENE,female
ETHELINDA,female
ETHELRED,male
ETHELYN,female
ETHNA,female
ETHNE,female
ETHYL,female
ÉTIENNE,male
ETNA,female
ETSUKO,female
ETTA,female
ETTIE,female
ETTORE,male
ETZEL,male
EUAN,male
EUCLID,male
EUDOCIA,female
EUDORA,female
EUDOXIA,female
EUFEMIA,female
EUGEN,male
EUGENA,female
EUGENE,male
EUGÈNE,male
EUGENIA,female
EUGÊNIA,female
EUGENIE,female
EUGÉNIE,female
EUGENIO,male
EUGÊNIO,male
EULA,female
EULAH,female
EULALIA,female
EULALIE,female
EULIA,female
EUMELIA,female
EUN,female
EUNA,female
EUNICE,female
EUPHEMIA,female
EUPHRANOR,male
EUPHROSYNE,female
EURA,female
EURIPIDES,male
EURYDICE,female
EUSEBIA,female
EUSEBIO,male
EUSEBIOS,male
EUSEBIUS,male
EUSTACE,male
EUSTACHE,male
EUSTACIA,female
EUSTAQUIO,male
EUSTATHIOS,male
EUSTOLIA,female
EUTERPE,female
EUTHALIA,female
EUTHYMIUS,male
EUTROPIA,female
EUTROPIO,male
EUTROPIUS,male
EUTYCHIUS,male
EUTYCHOS,male
EVA,female
ÉVA,female
EVADNE,female
EVALINE,female
EVALYN,female
EVAN,male
EVANDER,male
EVANGELINA,female
EVANGELINE,female
EVANGELOS,male
ÉVARISTE,male
EVARISTO,male
EVARISTUS,male
EVDOKIA,female
EVDOKIYA,female
EVE,female
EVELEEN,female
EVELIA,female
EVELIINA,female
EVELIN,female
EVELINA,female
EVELINE,female
EVELYN,female
EVELYNE,female
EVELYNN,female
EVERARD,male
EVERETT,male
EVERETTE,male
EVERILD,female
EVERITT,male
EVERT,male
EVETTE,female
EVFEMIA,female
EVFROSYNE,female
EVGENI,male
EVGENIA,female
EVGENIYA,female
EVGENY,male
EVIA,female
EVIE,female
ÉVIKE,female
EVITA,female
EVON,female
EVONNE,female
EVPRAKSIYA,female
EVRARD,male
EVRON,male
EVSTATHIOS,male
EVTHALIA,female
EWA,female
EWALD,male
EWAN,male
EWART,male
EWEN,male
EXIE,female
EZAR,male
EZEKIEL,male
EZEQUIEL,male
EZRA,male
EZTEBE,male
FAAS,male
FABIA,female
FABIAN,male
FÁBIÁN,male
FABIANA,female
FABIANO,male
FABIEN,male
FABIENNE,female
FABIO,male
FABIOLA,female
FABIUS,male
FABÓ,male
FABRICE,male
FABRICIO,male
FABRIZIA,female
FABRIZIO,male
FACHTNA,male
FADDEI,male
FADI,male
FADIA,female
FADIL,male
FADILA,female
FADL,male
FAE,female
FÁELÁN,male
FAHD,male
FAHIM,male
FAHIMA,female
FAHMIDA,female
FAIGA,female
FAIGEL,female
FAIRUZA,female
FAIRY,female
FAITH,female
FAITHE,female
FAIVISH,male
FAIZEL,male
FAJRA,female
FAKHRI,male
FAKHRIYYA,female
FALK,male
FALLON,female
FANCY,female
FANE,male
FANNIE,female
FANNY,female
FAOLÁN,male
FARAG,male
FARAH,female
FARAJ,male
FARAMOND,male
FARDOOS,female
FAREED,male
FARID,male
FARIDA,female
FARIHA,female
FARIS,male
FARLEY,male
FARON,male
FAROOQ,male
FAROUK,male
FARQUHAR,male
FARRAH,female
FARRAN,male
FARRELL,male
FARUQ,male
FASTRED,male
FATHI,male
FATHIYYA,female
FATIMA,female
FATIMAH,female
FATIN,female
FATMA,female
FAUNA,female
FAUNUS,male
FAUSTA,female
FAUSTINA,female
FAUSTINE,female
FAUSTINO,male
FAUSTO,male
FAUSTUS,male
FAVIOLA,female
FAWN,female
FAWZI,male
FAWZIYYA,female
FAY,female
FAYE,female
FAYIZ,male
FAYRUZ,female
FAYSAL,male
FAYVEL,male
FAYZA,female
FE,female
FEARCHAR,male
FEARDORCHA,male
FEARGHAL,male
FEARGHAS,male
FECHÍN,male
FEDELE,male
FEDELMA,female
FEDERICA,female
FEDERICO,male
FEDERIGO,male
FEDORA,female
FEDOT,male
FEDYA,male
FEICHÍN,male
FEIDHELM,female
FEIDHLIM,male
FEIDHLIMIDH,male
FEIGE,female
FEIVEL,male
FELECIA,female
FELICA,female
FELICIA,female
FELICIANA,female
FELICIANO,male
FELICIDAD,female
FELICIDADE,female
FELICIE,female
FÉLICIE,female
FELICIEN,male
FELICIENNE,female
FELICITA,female
FELÌCITA,female
FELICITAS,female
FELICITY,female
FELIM,male
FELINA,female
FELIPA,female
FELIPE,male
FELISA,female
FELISHA,female
FELIU,male
FELIX,male
FÉLIX,male
FELTON,male
FEMI,male
FEMIE,female
FEMKE,female
FENELLA,female
FENTON,male
FEODOR,male
FEODORA,female
FEOFILAKT,male
FERAPONT,male
FERDIE,male
FERDINAND,male
FERDINANDA,female
FERDINANDO,male
FERDY,male
FERENC,male
FERGAL,male
FERGIE,male
FERGUS,male
FERI,male
FERKO,male
FERMIN,male
FERMINA,female
FERN,female
FERNAND,male
FERNANDA,female
FERNANDE,female
FERNANDO,male
FERNÃO,male
FERNE,female
FEROZE,male
FERRAN,male
FERRER,male
FERRUCCIO,male
FESTER,male
FESTUS,male
FFION,female
FFRAID,female
FIACHNA,male
FIACHRA,male
FIACRE,male
FIAMMETTA,female
FIDAN,female
FIDDA,female
FIDEL,male
FIDELA,female
FIDELIA,female
FIDELIS,male
FIDELMA,female
FIDO,male
FIERA,female
FIFE,male
FIFI,female
FIHR,male
FIKRI,male
FIKRIYYA,female
FILANDER,male
FILAT,male
FILBERT,male
FILEP,male
FILIB,male
FILIBERT,male
FILIBERTO,male
FILIP,male
FILIPA,female
FILIPE,male
FILIPPO,male
FILLIN,male
FILOMENA,female
FINA,female
FINBAR,male
FINDLAY,male
FINELLA,female
FINGAL,male
FINGALL,male
FINLAY,male
FINLEY,male
FINN,male
FINNBAR,male
FINNEGAN,male
FINNÉN,male
FINNGUALA,female
FINNIAN,male
FINOLA,female
FINTAN,male
FION,male
FIONA,female
FÍONA,female
FIONN,male
FIONNBHARR,male
FIONNGHALL,male
FIONNGHUALA,female
FIONNLAGH,male
FIONNTÁN,male
FIONNUALA,female
FIONOLA,female
FIORALBA,female
FIORELLA,female
FIORENZA,female
FIORENZO,male
FIRDAUS,male
FIRDOS,male
FIRENZE,female
FIRMIN,male
FIRMINO,male
FIROZ,male
FISHEL,male
FISHKE,male
FITZ,male
FITZROY,male
FIZZA,female
FLAITHRÍ,male
FLANN,male
FLANNAN,male
FLAVIA,female
FLAVIAN,male
FLAVIE,female
FLAVIO,male
FLAVIUS,male
FLEMMING,male
FLETA,female
FLETCHER,male
FLEUR,female
FLEURETTA,female
FLICK,female
FLIP,male
FLO,female
FLOELLA,female
FLOR,female
FLORA,female
FLORANCE,female
FLORENCE,female
FLORENCIA,female
FLORENCIO,male
FLORENE,female
FLORENTIN,male
FLORENTINA,female
FLORENTINO,male
FLORETTA,female
FLORETTE,female
FLORIA,female
FLORIAN,male
FLORIANA,female
FLORIANNE,female
FLORIANO,male
FLORIDA,female
FLORIN,male
FLORINDA,female
FLORINE,female
FLORIS,male
FLORRIE,female
FLORRY,male
FLOSSIE,female
FLOWER,female
FLOY,female
FLOYD,male
FLURRY,male
FOKA,male
FOLAMI,male
FOLANT,male
FOLKE,male
FOMA,male
FONDA,female
FONSIE,male
FORBES,male
FORD,male
FOREST,male
FORREST,male
FORTUNATA,female
FORTUNATO,male
FORTUNE,female
FOSTER,male
FOTIS,male
FOUAD,male
FOX,male
FRAN,female
FRANC,male
FRANCA,female
FRANCENE,female
FRANCES,female
FRANCESCA,female
FRANCESCO,male
FRANCHESCA,female
FRANCI,female
FRANCIE,female
FRANCINA,female
FRANCINE,female
FRANCIS,male
FRANCISCA,female
FRANCISCO,male
FRANCISCUS,male
FRANCISKA,female
FRANCK,male
FRANCO,male
FRANÇOIS,male
FRANCOISE,female
FRANÇOISE,female
FRANG,male
FRANGAG,female
FRANK,male
FRANKLIN,male
FRANKLYN,male
FRANNIE,female
FRANS,male
FRANSEZA,female
FRANSISCA,female
FRANTISEK,male
FRANTISKA,female
FRANZ,male
FRANZISKA,female
FRASER,male
FRAUKE,female
FRAVARDIN,male
FRAZIER,male
FREA,female
FRED,male
FREDA,female
FREDDA,female
FREDDY,male
FREDERIC,male
FRÉDÉRIC,male
FREDERICA,female
FREDERICK,male
FREDERICKA,female
FREDERICO,male
FREDERIK,male
FREDERIKKE,female
FRÉDÉRIQUE,female
FREDIA,female
FREDO,male
FREDRIC,male
FREDRICK,male
FREDRICKA,female
FREDRIK,male
FREEDA,female
FREEK,male
FREEMAN,male
FREIDA,female
FREJA,female
FREY,male
FREYA,female
FREYDE,female
FREYR,male
FRÍ_A,female
FRI_RIKA,female
FRIDA,female
FRIDESWIDE,female
FRIDRIK,male
FRIDTJOF,male
FRIEDA,female
FRIEDE,female
FRIEDEMANN,male
FRIEDERIKE,female
FRIEDHELM,male
FRIEDHOLD,male
FRIEDRICH,male
FRIGG,female
FRIGYES,male
FRITJOF,male
FRITZ,male
FRITZI,female
FRODE,male
FRUMA,female
FRYDERYK,male
FU,male
FUAD,male
FULBERT,male
FULGENCIO,male
FULGENZIO,male
FULK,male
FULKE,male
FÜLÖP,male
FULTON,male
FULVIA,female
FULVIO,male
FUMIKO,female
FYFE,male
FYODOR,male
GABBY,male
GABE,male
GABI,male
GABINO,male
GABIR,male
GÁBOR,male
GABR,male
GABRIEL,male
GÁBRIEL,male
GABRIELA,female
GABRIELLA,female
GABRIELLE,female
GAD,male
GADAR,female
GAE,female
GAEA,female
GAENOR,female
GAÉTAN,male
GAETANA,female
GAETANE,female
GAETANO,male
GAFAR,male
GAGE,male
GAIA,female
GAIL,female
GAILA,female
GAIUS,male
GAJA,female
GAL,female
GALA,female
GALADRIEL,female
GALAHAD,male
GALAL,male
GALEN,male
GALIA,female
GALILA,female
GALINA,female
GALL,male
GALLAGHER,male
GALLUS,male
GALYA,female
GAMAL,male
GAMALIEL,male
GAMIL,male
GAMILA,female
GANESH,male
GANESHA,male
GARBHÁN,male
GARDENIA,female
GARETH,male
GAREY,male
GARFIELD,male
GARLAND,male
GARNETT,female
GARNETTE,female
GARRET,male
GARRETT,male
GARRICK,male
GARRY,male
GARSHA,male
GARTH,male
GARVAN,male
GARY,male
GASPAR,male
GÁSPÁR,male
GASPARD,male
GASPARE,male
GASPARO,male
GASPER,male
GASTON,male
GATHBIYYA,female
GAUHAR,female
GAURI,female
GAUTAM,male
GAUTAMA,male
GAUTIER,male
GAVIN,male
GAVINO,male
GAVREL,male
GAVRIIL,male
GAVRIL,male
GAWAHIR,female
GAWAIN,male
GAWDAT,male
GAWEL,male
GAY,female
GAYE,female
GAYELORD,male
GAYLA,female
GAYLE,female
GAYLENE,female
GAYLORD,male
GAYNELL,female
GAYNELLE,female
GAYNOR,female
GAZBIYYA,female
GAZSI,male
GBEMISOLA,female
GEARALT,male
GEARLDINE,female
GEARÓID,male
GEBBERT,male
GEBHARD,male
GEENA,female
GEERT,male
GEFFREY,male
GELLÉRT,male
GELTRUDE,female
GEMA,female
GEMARIAH,male
GEMINI,male
GEMMA,female
GENA,female
GENARO,male
GENE,male
GENESIS,female
GENETTE,female
GENEVA,female
GENEVIE,female
GENEVIEVE,female
GENEVIÈVE,female
GENEVIVE,female
GENEVRA,female
GENGHIS,male
GENIA,female
GENIE,female
GENISTA,female
GENNA,female
GENNADI,male
GENNADIUS,male
GENNADIY,male
GENNADY,male
GENNARO,male
GENNIE,female
GENNY,female
GENOVEFFA,female
GENOVEVA,female
GEOFF,male
GEOFFREY,male
GEOFFROI,male
GEORDIE,male
GEORG,male
GEORGANN,female
GEORGE,male
GEORGEANN,female
GEORGEANNA,female
GEORGENE,female
GEORGES,male
GEORGETA,female
GEORGETTA,female
GEORGETTE,female
GEORGI,male
GEORGIA,female
GEORGIANA,female
GEORGIANN,female
GEORGIANNA,female
GEORGIANNE,female
GEORGINA,female
GEORGINE,female
GEORGIOS,male
GEORGIY,male
GEORGO,male
GERAINT,male
GERALD,male
GÉRALD,male
GERALDINE,female
GERALDO,male
GERALLT,male
GERALYN,female
GERARD,male
GÉRARD,male
GERARDO,male
GERASIM,male
GERASIMOS,male
GÉRAUD,male
GERBEN,male
GERD,female
GERDA,female
GEREON,male
GERFRIED,male
GERGELY,male
GERGÕ,male
GERHARD,male
GERHARDT,male
GERHOLD,male
GERI,female
GERLACH,male
GERLINDE,female
GERMAIN,male
GERMAINE,female
GERMAN,male
GERMANO,male
GERNOT,male
GEROLAMO,male
GEROLT,male
GERONIMO,male
GERONTIUS,male
GERRARD,male
GERRI,female
GERRIT,male
GERRY,male
GERSHOM,male
GERSHON,male
GERT,male
GERTHA,female
GERTIE,female
GERTRAUD,female
GERTRUD,female
GERTRÚD,female
GERTRUDE,female
GERTRUDES,female
GERTRUDIS,female
GERTRUIDA,female
GERTUDE,female
GERVAIS,male
GERVAISE,male
GERVAS,male
GERVASE,male
GERVASIO,male
GERVASIUS,male
GERWULF,male
GETHIN,male
GETHSEMANE,female
GÉZA,male
GHADA,female
GHADIR,female
GHALIB,male
GHALIYA,female
GHASSAN,male
GHAYTH,male
GHEORGHE,male
GHISLAIN,male
GHISLAINE,female
GHUFRAN,female
GIA,female
GIACHETTA,female
GIACINTA,female
GIACINTO,male
GIACOBBE,male
GIACOMO,male
GIADA,female
GIAMBATTISTA,male
GIAMPAOLO,male
GIAMPIERO,male
GIANCARLO,male
GIANFRANCO,male
GIANLUCA,male
GIANLUIGI,male
GIANMARCO,male
GIANMARIA,male
GIANNA,female
GIANNI,male
GIANNINO,male
GIANPAOLO,male
GIANPIERO,male
GIB,male
GIDEON,male
GIDGET,female
GIEDRE,female
GIEDRIUS,male
GIFFARD,male
GIGI,female
GIJS,male
GIJSBERT,male
GIL,male
GILAD,male
GILAH,female
GILBERT,male
GILBERTA,female
GILBERTE,female
GILBERTINE,female
GILBERTO,male
GILCHRIST,male
GILDA,female
GILES,male
GILL,male
GILLES,male
GILLESPIE,male
GILLIAN,female
GILLIS,male
GILMA,female
GILROY,male
GINA,female
GINETTE,female
GINEVRA,female
GINGER,female
GINNIE,female
GINNY,female
GINO,male
GINTARAS,male
GINTARE,female
GIOACCHINO,male
GIOACHINO,male
GIOCONDA,female
GIORDANO,male
GIORGIA,female
GIORGINA,female
GIORGINO,male
GIORGIO,male
GIOSETTA,female
GIOSUÈ,male
GIOVANNA,female
GIOVANNETTA,female
GIOVANNI,male
GIRALDO,male
GIRISH,male
GIROLAMO,male
GISA,female
GISBERT,male
GISELA,female
GISELE,female
GISÈLE,female
GISELLA,female
GISELLE,female
GISSELLE,female
GITA,female
GITHA,female
GITTA,female
GITTAN,female
GITTEL,female
GIUDITTA,female
GIULIA,female
GIULIANA,female
GIULIANO,male
GIULIETTA,female
GIULIO,male
GIUSEPPE,male
GIUSEPPINA,female
GIUSTINA,female
GIUSTINO,male
GIZELLA,female
GIZI,female
GJERGJ,male
GJON,male
GJORD,male
GJURD,male
GLADIS,female
GLADWIN,male
GLADWYN,male
GLADY,female
GLADYS,female
GLANVILLE,male
GLAUCIO,male
GLAW,male
GLAYDS,female
GLEB,male
GLEN,male
GLENDA,female
GLENDORA,female
GLENDOWER,male
GLENICE,female
GLENN,male
GLENNA,female
GLENNIE,female
GLENNIS,female
GLENYS,female
GLINDA,female
GLORIA,female
GLORINDA,female
GLORY,female
GLUKEL,female
GLYKERIA,female
GLYN,male
GLYNDA,female
GLYNDWR,male
GLYNIS,female
GLYNN,male
GNAEUS,male
GOBÁN,male
GOBIND,male
GOBINET,female
GOBNAIT,female
GOBNATA,female
GOBNET,female
GODDARD,male
GODELIEVE,male
GODFREY,male
GODFRIED,male
GODIVA,female
GODOFREDO,male
GODRIC,male
GODWIN,male
GOFFREDO,male
GOFRAIDH,male
GOIBNIU,male
GÖKER,male
GOLDA,female
GOLDEN,female
GOLDIE,female
GOLIATH,male
GOMER,male
GONCA,female
GONÇALO,male
GONZALO,male
GOODWIN,male
GOPAL,male
GORAIDH,male
GORAN,male
GÖRAN,male
GORD,male
GORDANA,female
GORDEN,male
GORDON,male
GORE,male
GORETTI,female
GORKA,male
GORMLAITH,female
GORO,male
GORONWY,male
GOSSE,male
GÖSTA,male
GOTAM,male
GOTTFRID,male
GOTTFRIED,male
GOTTHARD,male
GOTTHILF,male
GOTTHOLD,male
GOTTLIEB,male
GOTTSCHALK,male
GOVAD,male
GOVANNON,male
GOVIND,male
GOWRI,female
GOYATHLAY,male
GRAÇA,female
GRACE,female
GRACIA,female
GRACIANO,male
GRACIE,female
GRACIELA,female
GRACILIA,female
GRACJA,female
GRADY,male
GRAEME,male
GRAHAM,male
GRAHAME,male
GRAIG,male
GRÁINNE,female
GRANIA,female
GRANT,male
GRANVILLE,male
GRANYA,female
GRATIA,female
GRATIAN,male
GRATIEN,male
GRAYCE,female
GRAZIA,female
GRAZIANA,female
GRAZIANO,male
GRAZIELLA,female
GRAZYNA,female
GRÉAGÓIR,male
GREER,female
GREET,female
GREETJE,female
GREG,male
GREGER,male
GREGERS,male
GREGG,male
GRÉGOIRE,male
GREGOR,male
GREGORIA,female
GREGORIO,male
GREGORIOS,male
GREGORY,male
GREIG,male
GRENVILLE,male
GRESHAM,male
GRETA,female
GRETCHEN,female
GRETE,female
GRETEL,female
GRETHE,female
GRETTA,female
GRGUR,male
GRICELDA,female
GRID,female
GRIER,male
GRIFFIN,male
GRIFFITH,male
GRIGOR,male
GRIGORE,male
GRIGORI,male
GRIGORY,male
GRIOGAIR,male
GRISEL,female
GRISELDA,female
GRISHA,male
GRIZEL,female
GRO,female
GRONW,male
GROSVENOR,male
GROVER,male
GRUFFUD,male
GRUFFUDD,male
GRUFFYDD,male
GRUSHA,female
GRWN,male
GRY,female
GRZEGORZ,male
GU_RÚN,female
GUADALUPE,female
GUALTER,male
GUALTIERO,male
GUDA,male
GUDRUN,female
GUENDOLEN,female
GUENEVERE,female
GUERINO,male
GUGLIELMO,male
GUIDO,male
GUIFRÉ,male
GUILHERME,male
GUILLAUME,male
GUILLEM,male
GUILLERMINA,female
GUILLERMO,male
GUINEVERE,female
GUIOMAR,male
GUISCARD,male
GUL,female
GÜL,female
GULBAHAR,female
GÜLBAHAR,female
GULISTAN,female
GÜLISTAN,female
GULL,female
GULZAR,male
GUNDA,female
GUNDULA,female
GUNHILD,female
GUNHILDA,female
GUNILLA,female
GUNNAR,male
GUNNE,male
GUNNHILD,female
GUNNVOR,female
GUNTER,male
GÜNTER,male
GUNTHER,male
GÜNTHER,male
GUNTRAM,male
GUNVOR,female
GUS,male
GUSSIE,female
GUSTA,female
GUSTAF,male
GUSTAV,male
GUSTAVE,male
GUSTAVO,male
GUSZTÁV,male
GUTO,male
GUTXI,male
GUY,male
GWALLTER,male
GWANDOYA,male
GWAWR,female
GWEN,female
GWENAELLE,female
GWENDA,female
GWENDOLEN,female
GWENDOLINE,female
GWENDOLYN,female
GWENETH,female
GWENEVERE,female
GWENFREWI,female
GWENLLIAN,female
GWENN,female
GWENNETH,female
GWENYTH,female
GWIL,male
GWILHERM,male
GWILIM,male
GWILLYM,male
GWILYM,male
GWLADUS,female
GWRTHEYRN,male
GWYNEDD,female
GWYNEIRA,female
GWYNETH,female
GWYNFOR,male
GWYNN,male
GWYTHYR,male
GYLES,male
GYNETH,female
GYÖNGYI,female
GYÖRGY,male
GYÖRGYI,female
GYÖRGYIKE,female
GYÖZÖ,male
GYPSY,female
GYTHA,female
GYULA,male
GYURI,male
HA,female
HAAKON,male
HABACUC,male
HABAKKUK,male
HABIB,male
HABIBA,female
HACHIRO,male
HADAR,female
HADASSAH,female
HADES,male
HADEWYCH,female
HADI,male
HADIL,female
HADJARA,female
